Level	Rule Name	Subject	Property	Value
INFO	lowercase_definition	regulation of consumption of an addictive substance	IAO:0000115	"\""Any process that modulates the frequency, rate or extent of consumption of an addictive substance, the specific actions or reactions of an organism in response to external or internal stimuli.\"" [NBOC:GVG]"
INFO	lowercase_definition	regulation of nicotine consumption	IAO:0000115	"\""Any process that modulates the frequency, rate or extent of nicotine consumption, the specific actions or reactions of an organism in response to external or internal stimuli.\"" [NBOC:GVG]"
INFO	lowercase_definition	regulation of morphine consumption	IAO:0000115	"\""Any process that modulates the frequency, rate or extent of morphine consumption, the specific actions or reactions of an organism in response to external or internal stimuli.\"" [NBOC:GVG]"
INFO	lowercase_definition	behavioral response to anesthetic	IAO:0000115	"\""Behavior as a result of sensitivity to an anasthetic intake.\"" [NBOC:GVG]"
INFO	lowercase_definition	nursing behavior	IAO:0000115	"\""Maternal behavior related to the nursing offspring.\"" [NBOC:GVG]"
INFO	lowercase_definition	regulation of feeding behavior	IAO:0000115	"\""Any process that modulates the frequency, rate or extent of consumption of food or liquid\"" [NBOC:GVG]"
INFO	lowercase_definition	regulation of water consumption	IAO:0000115	"\""Any process that modulates the frequency, rate or extent of water consumption, the specific actions or reactions of an organism in response to external or internal stimuli.\"" [NBOC:GVG]"
INFO	lowercase_definition	regulation of saccharin consumption	IAO:0000115	"\""Any process that modulates the frequency, rate or extent of saccharin consumption, the specific actions or reactions of an organism in response to external or internal stimuli.\"" [NBOC:GVG]"
INFO	lowercase_definition	adipsia	IAO:0000115	"\""A pathological drinking behavior characterised by a lack of desire to drink.\"" [NBO:GVG]"
INFO	lowercase_definition	stress-induced hypothermia	IAO:0000115	"\""Increase in core body termperature in response to stress or anticipatory anxiety.\"" [NBOC:GVG]"
INFO	lowercase_definition	regulation of sexual activity	IAO:0000115	"\""Any process that modulates the frequency, rate or extent of sexual activity, the specific actions or reactions of an organism in response to external or internal stimuli.\"" [NBOC:GVG]"
INFO	lowercase_definition	regulation of drinking preference behavior	IAO:0000115	"\""A regulation of drinking behavior process associated with the preference over the type of liquids that are consumed. \"" [NBO:GVG]"
INFO	lowercase_definition	regulation of alcohol preference behavior	IAO:0000115	"\""A regulation of drinking behavior process associated with the preference over alchohol consumption. \"" [NBO:GVG]"
INFO	lowercase_definition	regulation of eating preference behavior	IAO:0000115	"\""A regulation of drinking behavior process associated with the preference over the type of food that is consumed. \"" [NBO:GVG]"
INFO	lowercase_definition	regulation of saccharin preference behavior	IAO:0000115	"\""A regulation of drinking behavior process associated with the preference over saccharing consumption. \"" [NBO:GVG]"
INFO	lowercase_definition	regulation of addictive substance consumption preference	IAO:0000115	"\""A regulation of consumption of an addictive sustance behavior process associated with the preference over the type of addictive sustance that is consumed. \"" [NBO:GVG]"
INFO	lowercase_definition	regulation of cocaine consumption preference	IAO:0000115	"\""A regulation of consumption of an addictive sustance behavior process associated with the preference over cocaine consumption. \"" [NBO:GVG]"
INFO	lowercase_definition	regulation of mating preference	IAO:0000115	"\""A regulation of sexual activity process associated with the preference over a males or females.\"" [NBO:GVG]"
INFO	lowercase_definition	regulation of behavioral response to chemical stimulus	IAO:0000115	"\""Any process that modulates the frequency, rate or extent of behavioral response to chemical stimulus.\"" [NBOC:GVG]"
INFO	lowercase_definition	regulation of behavioral response to addictive substance	IAO:0000115	"\""Any process that modulates the frequency, rate or extent of behavioral response to chemical stimulus.\"" [NBOC:GVG]"
INFO	lowercase_definition	regulation of withdrawal response	IAO:0000115	"\""Any process that modulates the frequency, rate or extent of withdrawal response.\"" [NBOC:GVG]"
INFO	lowercase_definition	regulation of addiction response	IAO:0000115	"\""Any process that modulates the frequency, rate or extent of withdrawal response.\"" [NBOC:GVG]"
INFO	missing_superclass	behavioral phenotype	rdfs:subClassOf	
